#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1933.35   -0.155275    0.021858    0.219521    0.021396  -0.0001876   0.0000000    0.166964    0.000000    0.012142    0.000000
   1933.40   -0.105600    0.017237    0.258484    0.015807   0.0000051   0.0000000    0.166067    0.000000    0.010838    0.000000
   1933.45   -0.093240    0.016198    0.293565    0.014576   0.0002591   0.0000000    0.163734    0.000000    0.011728    0.000000
   1933.50   -0.055721    0.017700    0.297272    0.017240  -0.0002046   0.0000000    0.160455    0.000000    0.011753    0.000000
   1933.55   -0.023310    0.016765    0.272937    0.018131  -0.0001083   0.0000000    0.157321    0.000000    0.011216    0.000000
   1933.60    0.016686    0.016204    0.279661    0.017765   0.0001482   0.0000000    0.156062    0.000000    0.011743    0.000000
   1933.65    0.086531    0.017054    0.248751    0.017662  -0.0001086   0.0000000    0.153787    0.000000    0.011926    0.000000
   1933.70    0.062696    0.017532    0.235028    0.018248  -0.0000356   0.0000000    0.154339    0.000000    0.012048    0.000000
   1933.75    0.072224    0.016545    0.213304    0.015404  -0.0000161   0.0000000    0.155508    0.000000    0.012480    0.000000
   1933.80    0.075671    0.019159    0.185450    0.015439  -0.0001334   0.0000000    0.156444    0.000000    0.013185    0.000000
   1933.85    0.056874    0.024571    0.173027    0.020821  -0.0000363   0.0000000    0.158954    0.000000    0.013248    0.000000
   1933.90    0.031536    0.025157    0.147311    0.019833   0.0003269   0.0000000    0.160361    0.000000    0.014245    0.000000
   1933.95    0.051752    0.027803    0.119869    0.023827  -0.0001708   0.0000000    0.161631    0.000000    0.014591    0.000000
   1934.00    0.003143    0.030666    0.190231    0.027332   0.0000369   0.0000000    0.162170    0.000000    0.014753    0.000000
   1934.05   -0.018506    0.040316    0.174332    0.022414   0.0003488   0.0000000    0.162767    0.000000    0.014822    0.000000
   1934.10   -0.056914    0.030618    0.107825    0.028164  -0.0002328   0.0000000    0.162695    0.000000    0.014349    0.000000
   1934.15   -0.116894    0.025214    0.110090    0.023960  -0.0000160   0.0000000    0.162880    0.000000    0.013144    0.000000
   1934.20   -0.147103    0.026691    0.138699    0.022005   0.0001837   0.0000000    0.164008    0.000000    0.012589    0.000000
   1934.25   -0.139640    0.023356    0.135264    0.021867   0.0000022   0.0000000    0.164131    0.000000    0.011830    0.000000
   1934.30   -0.159906    0.021428    0.169423    0.020165  -0.0000077   0.0000000    0.165383    0.000000    0.010716    0.000000
   1934.35   -0.129866    0.018434    0.183131    0.015106  -0.0000072   0.0000000    0.165044    0.000000    0.010110    0.000000
   1934.40   -0.099520    0.023248    0.245863    0.024339  -0.0001906   0.0000000    0.163784    0.000000    0.010505    0.000000
   1934.45   -0.093509    0.019156    0.251819    0.016032  -0.0000965   0.0000000    0.162294    0.000000    0.010113    0.000000
   1934.50   -0.040766    0.018224    0.247277    0.016862   0.0003748   0.0000000    0.159076    0.000000    0.010625    0.000000
   1934.55   -0.018028    0.018555    0.266552    0.016922  -0.0001346   0.0000000    0.155693    0.000000    0.010361    0.000000
   1934.60    0.018324    0.019198    0.272839    0.017769   0.0000569   0.0000000    0.153491    0.000000    0.010472    0.000000
   1934.65    0.063024    0.015762    0.229943    0.013777   0.0002378   0.0000000    0.152270    0.000000    0.010630    0.000000
   1934.70    0.071604    0.017616    0.260824    0.019889  -0.0001491   0.0000000    0.151868    0.000000    0.011139    0.000000
   1934.75    0.051775    0.017123    0.249456    0.014667   0.0000424   0.0000000    0.153073    0.000000    0.011435    0.000000
   1934.80    0.047778    0.017660    0.225992    0.013578   0.0001791   0.0000000    0.154681    0.000000    0.011912    0.000000
   1934.85    0.025114    0.028723    0.186327    0.014911  -0.0000146   0.0000000    0.156377    0.000000    0.012645    0.000000
   1934.90    0.019612    0.023165    0.186311    0.024536  -0.0000865   0.0000000    0.158932    0.000000    0.013351    0.000000
   1934.95   -0.037208    0.037249    0.206459    0.026249   0.0002288   0.0000000    0.159333    0.000000    0.013653    0.000000
   1935.00    0.040786    0.032068    0.196572    0.029919  -0.0002160   0.0000000    0.159934    0.000000    0.013750    0.000000
   1935.05   -0.071275    0.034877    0.134805    0.036702   0.0001445   0.0000000    0.160456    0.000000    0.013848    0.000000
   1935.10    0.008510    0.034175    0.143875    0.021529   0.0001778   0.0000000    0.160397    0.000000    0.013551    0.000000
   1935.15   -0.023390    0.028377    0.164836    0.021624  -0.0002660   0.0000000    0.160775    0.000000    0.012126    0.000000
   1935.20   -0.044502    0.029109    0.178460    0.026869   0.0000468   0.0000000    0.160804    0.000000    0.011019    0.000000
   1935.25   -0.038668    0.017283    0.188615    0.020052   0.0000824   0.0000000    0.162032    0.000000    0.010599    0.000000
   1935.30   -0.028743    0.018782    0.191195    0.017959  -0.0002982   0.0000000    0.162441    0.000000    0.009424    0.000000
   1935.35   -0.021414    0.024288    0.219292    0.018578  -0.0000273   0.0000000    0.162866    0.000000    0.009293    0.000000
   1935.40   -0.008788    0.018775    0.193442    0.014589   0.0000143   0.0000000    0.161792    0.000000    0.008942    0.000000
   1935.45   -0.017730    0.018071    0.214366    0.019943  -0.0001670   0.0000000    0.159077    0.000000    0.009299    0.000000
   1935.50   -0.005073    0.016222    0.199097    0.015849   0.0000434   0.0000000    0.157350    0.000000    0.009604    0.000000
   1935.55   -0.009412    0.018005    0.181148    0.017411   0.0001513   0.0000000    0.153160    0.000000    0.009796    0.000000
   1935.60    0.022699    0.017770    0.172015    0.017802  -0.0001589   0.0000000    0.150722    0.000000    0.009318    0.000000
   1935.65   -0.015150    0.018567    0.167138    0.019101   0.0001752   0.0000000    0.149582    0.000000    0.009701    0.000000
   1935.70    0.006850    0.019910    0.181389    0.018068   0.0001452   0.0000000    0.148824    0.000000    0.009709    0.000000
   1935.75   -0.039549    0.028783    0.150060    0.015983  -0.0003235   0.0000000    0.150151    0.000000    0.010197    0.000000
   1935.80   -0.028621    0.027599    0.158570    0.017455   0.0001160   0.0000000    0.151805    0.000000    0.010731    0.000000
   1935.85   -0.059246    0.026714    0.154888    0.020741  -0.0000286   0.0000000    0.153495    0.000000    0.011515    0.000000
   1935.90   -0.061895    0.029234    0.161218    0.018046  -0.0000804   0.0000000    0.155168    0.000000    0.012127    0.000000
   1935.95   -0.072416    0.043458    0.169979    0.024323   0.0000724   0.0000000    0.157750    0.000000    0.012983    0.000000
   1936.00   -0.012943    0.036129    0.191787    0.024308   0.0001367   0.0000000    0.157392    0.000000    0.013077    0.000000
   1936.05   -0.062047    0.042927    0.242583    0.024774  -0.0000252   0.0000000    0.157695    0.000000    0.012720    0.000000
   1936.10   -0.051812    0.042967    0.243003    0.024516   0.0000941   0.0000000    0.158040    0.000000    0.012391    0.000000
   1936.15   -0.103334    0.029819    0.261196    0.018902  -0.0001110   0.0000000    0.157790    0.000000    0.012030    0.000000
   1936.20   -0.105870    0.029299    0.252419    0.021434  -0.0000922   0.0000000    0.158592    0.000000    0.009507    0.000000
   1936.25   -0.047126    0.024434    0.268532    0.023029   0.0002834   0.0000000    0.158607    0.000000    0.008737    0.000000
   1936.30   -0.047572    0.032527    0.273909    0.021226  -0.0001012   0.0000000    0.159864    0.000000    0.008443    0.000000
   1936.35   -0.009500    0.019662    0.278204    0.016522  -0.0001420   0.0000000    0.159735    0.000000    0.007257    0.000000
   1936.40   -0.000340    0.019274    0.247609    0.014978   0.0001166   0.0000000    0.159480    0.000000    0.007828    0.000000
   1936.45    0.042839    0.026302    0.240274    0.016374  -0.0000554   0.0000000    0.156941    0.000000    0.008070    0.000000
   1936.50    0.075085    0.023139    0.240547    0.020266   0.0000222   0.0000000    0.153188    0.000000    0.008254    0.000000
   1936.55    0.055816    0.017653    0.215134    0.018488   0.0001077   0.0000000    0.151466    0.000000    0.008584    0.000000
   1936.60    0.050322    0.018460    0.165365    0.020611  -0.0000341   0.0000000    0.147257    0.000000    0.008679    0.000000
   1936.65    0.043993    0.017563    0.142521    0.017248  -0.0001364   0.0000000    0.146694    0.000000    0.008135    0.000000
   1936.70    0.030742    0.017040    0.108681    0.017116   0.0001525   0.0000000    0.146489    0.000000    0.008625    0.000000
   1936.75   -0.000385    0.019562    0.076963    0.016541  -0.0000350   0.0000000    0.146748    0.000000    0.008717    0.000000
   1936.80   -0.016756    0.024075    0.086856    0.017765  -0.0002392   0.0000000    0.148864    0.000000    0.009196    0.000000
   1936.85   -0.029849    0.025945    0.082285    0.024627   0.0002528   0.0000000    0.150824    0.000000    0.009853    0.000000
   1936.90   -0.109702    0.035752    0.102658    0.024657  -0.0001836   0.0000000    0.151973    0.000000    0.011039    0.000000
   1936.95   -0.132324    0.042475    0.163546    0.030066  -0.0001107   0.0000000    0.153350    0.000000    0.011242    0.000000
   1937.00   -0.084163    0.029030    0.161661    0.026292   0.0002667   0.0000000    0.155346    0.000000    0.011816    0.000000
   1937.05   -0.114905    0.046372    0.213034    0.046040  -0.0000534   0.0000000    0.154440    0.000000    0.011990    0.000000
   1937.10   -0.118604    0.037886    0.213353    0.022202   0.0000482   0.0000000    0.154391    0.000000    0.010702    0.000000
   1937.15   -0.160602    0.027744    0.247910    0.018503   0.0001855   0.0000000    0.154737    0.000000    0.010080    0.000000
   1937.20   -0.117284    0.025913    0.255293    0.021835   0.0000939   0.0000000    0.155159    0.000000    0.009463    0.000000
   1937.25   -0.066013    0.025359    0.287668    0.022276  -0.0001660   0.0000000    0.155965    0.000000    0.006926    0.000000
   1937.30   -0.050542    0.020118    0.291533    0.020379   0.0002239   0.0000000    0.156481    0.000000    0.006631    0.000000
   1937.35    0.000522    0.019865    0.297956    0.019192  -0.0001509   0.0000000    0.156538    0.000000    0.006581    0.000000
   1937.40    0.005228    0.018213    0.304815    0.019153  -0.0000442   0.0000000    0.155416    0.000000    0.005893    0.000000
   1937.45    0.062188    0.018400    0.318218    0.021212   0.0002177   0.0000000    0.154306    0.000000    0.006685    0.000000
   1937.50    0.093835    0.017446    0.317096    0.022327  -0.0001657   0.0000000    0.150556    0.000000    0.007163    0.000000
   1937.55    0.103464    0.017425    0.256436    0.018920   0.0000204   0.0000000    0.147170    0.000000    0.006975    0.000000
   1937.60    0.111841    0.015321    0.193107    0.014932   0.0001339   0.0000000    0.145551    0.000000    0.007313    0.000000
   1937.65    0.106596    0.018303    0.153918    0.021351  -0.0001049   0.0000000    0.142685    0.000000    0.007427    0.000000
   1937.70    0.070932    0.020409    0.116429    0.015378  -0.0001014   0.0000000    0.143508    0.000000    0.007102    0.000000
   1937.75    0.030747    0.025159    0.089077    0.022120   0.0002346   0.0000000    0.144016    0.000000    0.007674    0.000000
   1937.80    0.046547    0.021877    0.089515    0.018178  -0.0000979   0.0000000    0.145239    0.000000    0.008081    0.000000
   1937.85    0.008614    0.026109    0.044116    0.019458  -0.0000778   0.0000000    0.147662    0.000000    0.008686    0.000000
   1937.90   -0.006407    0.026098    0.071385    0.022102   0.0003148   0.0000000    0.149482    0.000000    0.009346    0.000000
   1937.95   -0.100536    0.035033    0.100533    0.028382  -0.0002001   0.0000000    0.149667    0.000000    0.010550    0.000000
   1938.00   -0.152351    0.034683    0.069008    0.025868  -0.0001359   0.0000000    0.150528    0.000000    0.010253    0.000000
   1938.05   -0.202633    0.034106    0.094155    0.038957   0.0001888   0.0000000    0.151252    0.000000    0.010493    0.000000
   1938.10   -0.146626    0.022113    0.185142    0.020532  -0.0001616   0.0000000    0.150704    0.000000    0.010092    0.000000
   1938.15   -0.151332    0.021991    0.207227    0.022028  -0.0000257   0.0000000    0.150055    0.000000    0.008315    0.000000
   1938.20   -0.157128    0.024523    0.240669    0.025671   0.0000886   0.0000000    0.151181    0.000000    0.007800    0.000000
   1938.25   -0.104652    0.023365    0.293922    0.022706  -0.0000825   0.0000000    0.151857    0.000000    0.006903    0.000000
   1938.30   -0.062324    0.022085    0.335960    0.021528  -0.0000846   0.0000000    0.152108    0.000000    0.005546    0.000000
   1938.35   -0.062675    0.026389    0.357038    0.022977   0.0001754   0.0000000    0.152568    0.000000    0.005533    0.000000
   1938.40   -0.049023    0.023724    0.317468    0.021077  -0.0002231   0.0000000    0.150644    0.000000    0.005683    0.000000
   1938.45   -0.044841    0.027629    0.336331    0.021315  -0.0000295   0.0000000    0.148940    0.000000    0.005575    0.000000
   1938.50    0.107654    0.025239    0.349542    0.020613   0.0002163   0.0000000    0.146431    0.000000    0.006327    0.000000
   1938.55    0.181192    0.024420    0.341482    0.025190  -0.0002711   0.0000000    0.143021    0.000000    0.006226    0.000000
   1938.60    0.215638    0.022351    0.319618    0.020724   0.0000880   0.0000000    0.140361    0.000000    0.006085    0.000000
   1938.65    0.183684    0.025937    0.171045    0.016176   0.0001259   0.0000000    0.138829    0.000000    0.006385    0.000000
   1938.70    0.169011    0.026322    0.201751    0.025665  -0.0001764   0.0000000    0.137832    0.000000    0.006449    0.000000
   1938.75    0.179965    0.025308    0.127220    0.019004   0.0000361   0.0000000    0.139618    0.000000    0.006576    0.000000
